UUID,SDATE,CODE,NAME,CLASSIFY,OPEN,CLOSE,HIGH,LOW,VOLUME,AMOUNT,Y_CLOSE,P_CHANGE,P_CHANGE_RATE,TURNOVER,MARKETCAP,FAMC,ZBS
3f66c441-a099-11e8-804d-56137984902b,2017/12/1,000001_SSE,上证指数,指数,3315.1051,3317.6174,3324.5161,3302.4398,139198300,177490000000.00 ,3317.1884,0.429,0.0129,0,0,0,0
3f66c442-a099-11e8-af27-56137984902b,2017/11/30,000001_SSE,上证指数,指数,3328.6427,3317.1884,3340.9201,3306.2832,156595851,192077000000.00 ,3337.862,-20.6736,-0.6194,0,0,0,0
3f66c443-a099-11e8-858d-56137984902b,2017/11/29,000001_SSE,上证指数,指数,3335.5671,3337.862,3343.0624,3305.5721,183805932,217769000000.00 ,3333.657,4.205,0.1261,0,0,0,0
3f66c444-a099-11e8-9a1b-56137984902b,2017/11/28,000001_SSE,上证指数,指数,3311.2322,3333.657,3333.7998,3300.7808,138247799,167063000000.00 ,3322.2298,11.4272,0.344,0,0,0,0
3f66c445-a099-11e8-ab64-56137984902b,2017/11/27,000001_SSE,上证指数,指数,3346.6567,3322.2298,3347.0506,3315.2642,166439170,205803000000.00 ,3353.8207,-31.5909,-0.9419,0,0,0,0
3f66c446-a099-11e8-b170-56137984902b,2017/11/24,000001_SSE,上证指数,指数,3340.3842,3353.8207,3360.7459,3328.3339,159569663,207624000000.00 ,3351.9182,1.9025,0.0568,0,0,0,0
3f66c447-a099-11e8-b5aa-56137984902b,2017/11/23,000001_SSE,上证指数,指数,3425.0093,3351.9182,3429.4237,3342.3324,215265393,270469000000.00 ,3430.4643,-78.5461,-2.2897,0,0,0,0
3f66c448-a099-11e8-8519-56137984902b,2017/11/22,000001_SSE,上证指数,指数,3417.3313,3430.4643,3442.1777,3404.2865,213567093,273675000000.00 ,3410.4977,19.9666,0.5854,0,0,0,0
3f66c449-a099-11e8-8dad-56137984902b,2017/11/21,000001_SSE,上证指数,指数,3382.3595,3410.4977,3419.802,3377.5989,196871803,265304000000.00 ,3392.3988,18.0989,0.5335,0,0,0,0
3f66c44a-a099-11e8-8f11-56137984902b,2017/11/20,000001_SSE,上证指数,指数,3361.3563,3392.3988,3393.1063,3337.116,176524683,228308000000.00 ,3382.9075,9.4913,0.2806,0,0,0,0
3f66c44b-a099-11e8-89ac-56137984902b,2017/11/17,000001_SSE,上证指数,指数,3392.6834,3382.9075,3403.2855,3373.2956,249458153,313750000000.00 ,3399.2503,-16.3428,-0.4808,0,0,0,0
3f66c44c-a099-11e8-92af-56137984902b,2017/11/16,000001_SSE,上证指数,指数,3393.1937,3399.2503,3409.6532,3390.5888,156684332,220862000000.00 ,3402.5245,-3.2742,-0.0962,0,0,0,0
3f66c44d-a099-11e8-a509-56137984902b,2017/11/15,000001_SSE,上证指数,指数,3416.2112,3402.5245,3423.7495,3396.381,168792076,239734000000.00 ,3429.5482,-27.0237,-0.788,0,0,0,0
3f66c44e-a099-11e8-bb62-56137984902b,2017/11/14,000001_SSE,上证指数,指数,3446.5453,3429.5482,3450.4949,3419.6919,196472674,267435000000.00 ,3447.8358,-18.2876,-0.5304,0,0,0,0
3f66c44f-a099-11e8-bcf1-56137984902b,2017/11/13,000001_SSE,上证指数,指数,3435.1839,3447.8358,3449.1638,3435.0849,205389054,266738000000.00 ,3432.6731,15.1627,0.4417,0,0,0,0
3f66c450-a099-11e8-b1b8-56137984902b,2017/11/10,000001_SSE,上证指数,指数,3423.1846,3432.6731,3438.7924,3414.3286,189276503,255772000000.00 ,3427.7946,4.8785,0.1423,0,0,0,0
3f66c451-a099-11e8-b17e-56137984902b,2017/11/9,000001_SSE,上证指数,指数,3410.6723,3427.7946,3428.7704,3408.6186,158650426,205434000000.00 ,3415.4602,12.3344,0.3611,0,0,0,0
3f66c452-a099-11e8-8bba-56137984902b,2017/11/8,000001_SSE,上证指数,指数,3409.1474,3415.4602,3434.4918,3404.8811,185436470,242026000000.00 ,3413.5748,1.8854,0.0552,0,0,0,0
3f66c453-a099-11e8-a12a-56137984902b,2017/11/7,000001_SSE,上证指数,指数,3389.4721,3413.5748,3415.1482,3387.9459,190571746,242596000000.00 ,3388.1742,25.4006,0.7497,0,0,0,0
3f66c454-a099-11e8-9882-56137984902b,2017/11/6,000001_SSE,上证指数,指数,3369.685,3388.1742,3389.3826,3356.5337,154636468,204311000000.00 ,3371.7441,16.4301,0.4873,0,0,0,0
3f66c455-a099-11e8-8f30-56137984902b,2017/11/3,000001_SSE,上证指数,指数,3377.7356,3371.7441,3380.57,3347.3603,172714790,207438000000.00 ,3383.3095,-11.5654,-0.3418,0,0,0,0
3f66c456-a099-11e8-b9a8-56137984902b,2017/11/2,000001_SSE,上证指数,指数,3391.652,3383.3095,3391.652,3372.2131,166864267,210015000000.00 ,3395.9125,-12.603,-0.3711,0,0,0,0
3f66c457-a099-11e8-b818-56137984902b,2017/11/1,000001_SSE,上证指数,指数,3393.9678,3395.9125,3410.3519,3388.5978,180566127,231978000000.00 ,3393.3417,2.5708,0.0758,0,0,0,0
3f66c458-a099-11e8-bb76-56137984902b,2017/10/31,000001_SSE,上证指数,指数,3380.999,3393.3417,3397.0988,3376.1238,153498206,199930000000.00 ,3390.3371,3.0046,0.0886,0,0,0,0
3f66c459-a099-11e8-8b3c-56137984902b,2017/10/30,000001_SSE,上证指数,指数,3413.8679,3390.3371,3419.7315,3357.2762,208349286,257777000000.00 ,3416.8124,-26.4753,-0.7749,0,0,0,0
3f66c45a-a099-11e8-8263-56137984902b,2017/10/27,000001_SSE,上证指数,指数,3404.4978,3416.8124,3421.1026,3402.1141,170257173,212377000000.00 ,3407.5671,9.2453,0.2713,0,0,0,0
3f66c45b-a099-11e8-b432-56137984902b,2017/10/26,000001_SSE,上证指数,指数,3397.519,3407.5671,3414.2415,3391.4549,183768625,238596000000.00 ,3396.8975,10.6696,0.3141,0,0,0,0
3f66c45c-a099-11e8-ab95-56137984902b,2017/10/25,000001_SSE,上证指数,指数,3384.8579,3396.8975,3398.3041,3382.0338,123131222,160061000000.00 ,3388.2477,8.6498,0.2553,0,0,0,0
3f66c45d-a099-11e8-a44d-56137984902b,2017/10/24,000001_SSE,上证指数,指数,3376.5989,3388.2477,3388.6886,3374.1246,139897511,178553000000.00 ,3380.699,7.5487,0.2233,0,0,0,0
3f66c45e-a099-11e8-a081-56137984902b,2017/10/23,000001_SSE,上证指数,指数,3382.28,3380.699,3385.2853,3374.705,130846289,164369000000.00 ,3378.6481,2.0509,0.0607,0,0,0,0
3f66c45f-a099-11e8-9a51-56137984902b,2017/10/20,000001_SSE,上证指数,指数,3363.5138,3378.6481,3379.7652,3360.1001,127172851,155065000000.00 ,3370.1721,8.476,0.2515,0,0,0,0
3f66c460-a099-11e8-807e-56137984902b,2017/10/19,000001_SSE,上证指数,指数,3374.6444,3370.1721,3378.7359,3359.6284,158476495,187921000000.00 ,3381.7937,-11.6216,-0.3437,0,0,0,0
3f66c461-a099-11e8-bcd9-56137984902b,2017/10/18,000001_SSE,上证指数,指数,3373.5281,3381.7937,3383.2323,3371.9249,157228791,194299000000.00 ,3372.0407,9.753,0.2892,0,0,0,0
3f66c462-a099-11e8-9fe2-56137984902b,2017/10/17,000001_SSE,上证指数,指数,3373.2342,3372.0407,3382.4072,3365.5646,125381725,162911000000.00 ,3378.4704,-6.4297,-0.1903,0,0,0,0
3f66c463-a099-11e8-bb7d-56137984902b,2017/10/16,000001_SSE,上证指数,指数,3393.2055,3378.4704,3400.5113,3374.7687,174330620,221651000000.00 ,3390.5233,-12.0529,-0.3555,0,0,0,0
3f66c464-a099-11e8-bb5f-56137984902b,2017/10/13,000001_SSE,上证指数,指数,3384.4883,3390.5233,3395.7484,3383.2392,139954764,181118000000.00 ,3386.1,4.4233,0.1306,0,0,0,0
3f66c465-a099-11e8-b72e-56137984902b,2017/10/12,000001_SSE,上证指数,指数,3385.5329,3386.1,3390.2036,3372.5331,161809380,201668000000.00 ,3388.2838,-2.1838,-0.0645,0,0,0,0
3f66c466-a099-11e8-aadf-56137984902b,2017/10/11,000001_SSE,上证指数,指数,3381.488,3388.2838,3395.7794,3379.1634,181476704,231155000000.00 ,3382.9879,5.2959,0.1565,0,0,0,0
3f66c467-a099-11e8-9607-56137984902b,2017/10/10,000001_SSE,上证指数,指数,3373.3446,3382.9879,3384.0262,3358.7953,179423841,231149000000.00 ,3374.3781,8.6098,0.2552,0,0,0,0
3f66c468-a099-11e8-9319-56137984902b,2017/10/9,000001_SSE,上证指数,指数,3403.2458,3374.3781,3410.1704,3366.965,191736057,227441000000.00 ,3348.9431,25.435,0.7595,0,0,0,0
3f66c469-a099-11e8-9bac-56137984902b,2017/9/29,000001_SSE,上证指数,指数,3340.3109,3348.9431,3357.0154,3340.3109,144862443,175893000000.00 ,3339.6421,9.301,0.2785,0,0,0,0
